"SOURCE","TARGET","term","TYPE"
109,103,1998,"majority"
107,103,1998,"majority"
109,103,1998,"majority"
103,110,1998,"majority"
104,110,1998,"majority"
105,110,1998,"majority"
107,110,1998,"majority"
108,110,1998,"majority"
104,103,1998,"majority"
105,103,1998,"majority"
106,103,1998,"majority"
107,103,1998,"majority"
109,103,1998,"majority"
110,103,1998,"majority"
102,108,1998,"majority"
103,108,1998,"majority"
104,108,1998,"majority"
105,108,1998,"majority"
107,108,1998,"majority"
109,108,1998,"majority"
110,108,1998,"majority"
103,110,1998,"majority"
104,110,1998,"majority"
107,110,1998,"majority"
109,110,1998,"majority"
106,103,1998,"majority"
107,103,1998,"majority"
109,103,1998,"majority"
110,103,1998,"majority"
102,103,1998,"majority"
104,103,1998,"majority"
105,103,1998,"majority"
108,103,1998,"majority"
109,103,1998,"majority"
110,103,1998,"majority"
102,105,1998,"majority"
104,105,1998,"majority"
106,105,1998,"majority"
108,105,1998,"majority"
102,104,1998,"majority"
106,104,1998,"majority"
107,104,1998,"majority"
108,104,1998,"majority"
110,104,1998,"majority"
102,108,1998,"majority"
104,108,1998,"majority"
105,108,1998,"majority"
106,108,1998,"majority"
103,109,1998,"majority"
106,109,1998,"majority"
102,104,1998,"majority"
105,104,1998,"majority"
106,104,1998,"majority"
107,104,1998,"majority"
108,104,1998,"majority"
102,104,1998,"majority"
105,104,1998,"majority"
106,104,1998,"majority"
107,104,1998,"majority"
108,104,1998,"majority"
109,104,1998,"majority"
105,104,1998,"majority"
106,104,1998,"majority"
102,107,1998,"majority"
104,107,1998,"majority"
105,107,1998,"majority"
106,107,1998,"majority"
109,107,1998,"majority"
104,109,1998,"majority"
107,109,1998,"majority"
104,102,1998,"majority"
105,102,1998,"majority"
106,102,1998,"majority"
108,102,1998,"majority"
102,105,1998,"majority"
104,105,1998,"majority"
106,105,1998,"majority"
108,105,1998,"majority"
102,106,1998,"majority"
104,106,1998,"majority"
105,106,1998,"majority"
108,106,1998,"majority"
104,107,1998,"majority"
108,107,1998,"majority"
109,107,1998,"majority"
102,109,1999,"majority"
104,109,1999,"majority"
107,109,1999,"majority"
110,109,1999,"majority"
102,110,1999,"majority"
103,110,1999,"majority"
104,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
107,110,1999,"majority"
108,110,1999,"majority"
109,110,1999,"majority"
102,109,1999,"majority"
103,109,1999,"majority"
104,109,1999,"majority"
105,109,1999,"majority"
106,109,1999,"majority"
107,109,1999,"majority"
108,109,1999,"majority"
110,109,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
102,105,1999,"majority"
103,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
107,105,1999,"majority"
108,105,1999,"majority"
109,105,1999,"majority"
110,105,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
108,102,1999,"majority"
103,102,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
107,102,1999,"majority"
108,102,1999,"majority"
109,102,1999,"majority"
110,102,1999,"majority"
102,103,1999,"majority"
104,103,1999,"majority"
107,103,1999,"majority"
108,103,1999,"majority"
109,103,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
108,102,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
105,107,1999,"majority"
106,107,1999,"majority"
108,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
102,108,1999,"majority"
104,108,1999,"majority"
105,108,1999,"majority"
106,108,1999,"majority"
102,109,1999,"majority"
103,109,1999,"majority"
104,109,1999,"majority"
108,109,1999,"majority"
110,109,1999,"majority"
102,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
102,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
102,107,1999,"majority"
104,107,1999,"majority"
102,108,1999,"majority"
103,108,1999,"majority"
104,108,1999,"majority"
105,108,1999,"majority"
106,108,1999,"majority"
107,108,1999,"majority"
109,108,1999,"majority"
110,108,1999,"majority"
102,109,1999,"majority"
103,109,1999,"majority"
104,109,1999,"majority"
105,109,1999,"majority"
106,109,1999,"majority"
107,109,1999,"majority"
108,109,1999,"majority"
110,109,1999,"majority"
102,110,1999,"majority"
103,110,1999,"majority"
104,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
107,110,1999,"majority"
108,110,1999,"majority"
109,110,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
106,104,1999,"majority"
108,104,1999,"majority"
102,106,1999,"majority"
104,106,1999,"majority"
105,106,1999,"majority"
108,106,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
105,107,1999,"majority"
106,107,1999,"majority"
108,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
102,110,1999,"majority"
104,110,1999,"majority"
107,110,1999,"majority"
109,110,1999,"majority"
102,106,1999,"majority"
103,106,1999,"majority"
104,106,1999,"majority"
105,106,1999,"majority"
107,106,1999,"majority"
108,106,1999,"majority"
109,106,1999,"majority"
110,106,1999,"majority"
102,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
108,105,1999,"majority"
102,106,1999,"majority"
103,106,1999,"majority"
104,106,1999,"majority"
105,106,1999,"majority"
107,106,1999,"majority"
108,106,1999,"majority"
109,106,1999,"majority"
110,106,1999,"majority"
102,106,1999,"majority"
103,106,1999,"majority"
104,106,1999,"majority"
105,106,1999,"majority"
107,106,1999,"majority"
108,106,1999,"majority"
109,106,1999,"majority"
110,106,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
106,104,1999,"majority"
108,104,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
105,107,1999,"majority"
106,107,1999,"majority"
108,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
102,105,1999,"majority"
103,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
107,105,1999,"majority"
108,105,1999,"majority"
109,105,1999,"majority"
110,105,1999,"majority"
102,106,1999,"majority"
104,106,1999,"majority"
105,106,1999,"majority"
108,106,1999,"majority"
109,106,1999,"majority"
102,106,1999,"majority"
104,106,1999,"majority"
108,106,1999,"majority"
110,106,1999,"majority"
103,109,1999,"majority"
104,109,1999,"majority"
105,109,1999,"majority"
107,109,1999,"majority"
108,109,1999,"majority"
110,109,1999,"majority"
102,104,1999,"majority"
106,104,1999,"majority"
110,104,1999,"majority"
103,102,1999,"majority"
104,102,1999,"majority"
106,102,1999,"majority"
107,102,1999,"majority"
108,102,1999,"majority"
109,102,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
106,104,1999,"majority"
107,104,1999,"majority"
108,104,1999,"majority"
104,103,1999,"majority"
106,103,1999,"majority"
107,103,1999,"majority"
109,103,1999,"majority"
110,103,1999,"majority"
102,106,1999,"majority"
103,106,1999,"majority"
104,106,1999,"majority"
105,106,1999,"majority"
107,106,1999,"majority"
108,106,1999,"majority"
109,106,1999,"majority"
110,106,1999,"majority"
102,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
107,105,1999,"majority"
108,105,1999,"majority"
109,105,1999,"majority"
102,109,1999,"majority"
103,109,1999,"majority"
104,109,1999,"majority"
105,109,1999,"majority"
106,109,1999,"majority"
107,109,1999,"majority"
108,109,1999,"majority"
110,109,1999,"majority"
102,106,1999,"majority"
104,106,1999,"majority"
109,106,1999,"majority"
102,108,1999,"majority"
104,108,1999,"majority"
105,108,1999,"majority"
106,108,1999,"majority"
109,108,1999,"majority"
110,108,1999,"majority"
105,103,1999,"majority"
107,103,1999,"majority"
108,103,1999,"majority"
110,103,1999,"majority"
102,108,1999,"majority"
104,108,1999,"majority"
106,108,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
102,106,1999,"majority"
103,106,1999,"majority"
104,106,1999,"majority"
107,106,1999,"majority"
109,106,1999,"majority"
110,106,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
102,110,1999,"majority"
103,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
107,110,1999,"majority"
109,110,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
108,102,1999,"majority"
102,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
108,105,1999,"majority"
107,106,1999,"majority"
109,106,1999,"majority"
102,109,1999,"majority"
104,109,1999,"majority"
106,109,1999,"majority"
107,109,1999,"majority"
110,109,1999,"majority"
102,110,1999,"majority"
104,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
102,105,1999,"majority"
103,105,1999,"majority"
104,105,1999,"majority"
106,105,1999,"majority"
107,105,1999,"majority"
108,105,1999,"majority"
109,105,1999,"majority"
110,105,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
105,107,1999,"majority"
106,107,1999,"majority"
108,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
104,103,1999,"majority"
106,103,1999,"majority"
107,103,1999,"majority"
109,103,1999,"majority"
110,103,1999,"majority"
102,104,1999,"majority"
109,104,1999,"majority"
110,104,1999,"majority"
103,108,1999,"majority"
107,108,1999,"majority"
109,108,1999,"majority"
102,110,1999,"majority"
103,110,1999,"majority"
104,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
107,110,1999,"majority"
108,110,1999,"majority"
109,110,1999,"majority"
102,104,1999,"majority"
103,104,1999,"majority"
105,104,1999,"majority"
106,104,1999,"majority"
107,104,1999,"majority"
108,104,1999,"majority"
110,104,1999,"majority"
102,106,1999,"majority"
105,106,1999,"majority"
108,106,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
105,107,1999,"majority"
106,107,1999,"majority"
108,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
102,108,1999,"majority"
103,108,1999,"majority"
104,108,1999,"majority"
105,108,1999,"majority"
106,108,1999,"majority"
107,108,1999,"majority"
109,108,1999,"majority"
110,108,1999,"majority"
102,108,1999,"majority"
104,108,1999,"majority"
105,108,1999,"majority"
106,108,1999,"majority"
104,103,1999,"majority"
106,103,1999,"majority"
107,103,1999,"majority"
109,103,1999,"majority"
110,103,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
106,104,1999,"majority"
108,104,1999,"majority"
102,104,1999,"majority"
105,104,1999,"majority"
106,104,1999,"majority"
108,104,1999,"majority"
102,107,1999,"majority"
103,107,1999,"majority"
104,107,1999,"majority"
106,107,1999,"majority"
109,107,1999,"majority"
110,107,1999,"majority"
103,109,1999,"majority"
105,109,1999,"majority"
106,109,1999,"majority"
107,109,1999,"majority"
110,109,1999,"majority"
103,102,1999,"majority"
104,102,1999,"majority"
106,102,1999,"majority"
107,102,1999,"majority"
109,102,1999,"majority"
110,102,1999,"majority"
107,103,1999,"majority"
109,103,1999,"majority"
102,105,1999,"majority"
104,105,1999,"majority"
107,105,1999,"majority"
108,105,1999,"majority"
110,105,1999,"majority"
102,110,1999,"majority"
104,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
108,110,1999,"majority"
109,110,1999,"majority"
102,110,1999,"majority"
104,110,1999,"majority"
105,110,1999,"majority"
106,110,1999,"majority"
107,110,1999,"majority"
108,110,1999,"majority"
109,110,1999,"majority"
104,102,1999,"majority"
105,102,1999,"majority"
106,102,1999,"majority"
108,102,1999,"majority"
102,103,1999,"majority"
102,108,1999,"majority"
105,108,1999,"majority"
106,108,1999,"majority"
107,110,1999,"majority"
102,105,2000,"majority"
103,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
107,105,2000,"majority"
108,105,2000,"majority"
109,105,2000,"majority"
110,105,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
103,104,2000,"majority"
106,104,2000,"majority"
107,104,2000,"majority"
109,104,2000,"majority"
110,104,2000,"majority"
102,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
106,110,2000,"majority"
107,110,2000,"majority"
109,110,2000,"majority"
103,102,2000,"majority"
104,102,2000,"majority"
105,102,2000,"majority"
106,102,2000,"majority"
107,102,2000,"majority"
108,102,2000,"majority"
109,102,2000,"majority"
110,102,2000,"majority"
104,102,2000,"majority"
105,102,2000,"majority"
106,102,2000,"majority"
108,102,2000,"majority"
102,106,2000,"majority"
103,106,2000,"majority"
104,106,2000,"majority"
105,106,2000,"majority"
107,106,2000,"majority"
108,106,2000,"majority"
109,106,2000,"majority"
110,106,2000,"majority"
102,108,2000,"majority"
103,108,2000,"majority"
104,108,2000,"majority"
105,108,2000,"majority"
106,108,2000,"majority"
107,108,2000,"majority"
109,108,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
102,104,2000,"majority"
106,104,2000,"majority"
109,104,2000,"majority"
110,104,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
103,107,2000,"majority"
104,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
102,108,2000,"majority"
103,108,2000,"majority"
104,108,2000,"majority"
105,108,2000,"majority"
106,108,2000,"majority"
107,108,2000,"majority"
109,108,2000,"majority"
110,108,2000,"majority"
102,110,2000,"majority"
104,110,2000,"majority"
105,110,2000,"majority"
106,110,2000,"majority"
108,110,2000,"majority"
109,110,2000,"majority"
104,102,2000,"majority"
105,102,2000,"majority"
106,102,2000,"majority"
107,102,2000,"majority"
109,102,2000,"majority"
110,102,2000,"majority"
105,102,2000,"majority"
108,102,2000,"majority"
102,103,2000,"majority"
104,103,2000,"majority"
105,103,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
108,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
102,104,2000,"majority"
103,104,2000,"majority"
105,104,2000,"majority"
106,104,2000,"majority"
107,104,2000,"majority"
108,104,2000,"majority"
109,104,2000,"majority"
110,104,2000,"majority"
102,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
109,105,2000,"majority"
102,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
109,105,2000,"majority"
102,105,2000,"majority"
103,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
107,105,2000,"majority"
108,105,2000,"majority"
109,105,2000,"majority"
110,105,2000,"majority"
105,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
103,106,2000,"majority"
107,106,2000,"majority"
109,106,2000,"majority"
110,106,2000,"majority"
103,106,2000,"majority"
107,106,2000,"majority"
109,106,2000,"majority"
110,106,2000,"majority"
102,107,2000,"majority"
103,107,2000,"majority"
104,107,2000,"majority"
105,107,2000,"majority"
106,107,2000,"majority"
108,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
102,106,2000,"majority"
103,106,2000,"majority"
104,106,2000,"majority"
105,106,2000,"majority"
107,106,2000,"majority"
108,106,2000,"majority"
109,106,2000,"majority"
110,106,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
110,109,2000,"majority"
102,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
105,110,2000,"majority"
106,110,2000,"majority"
107,110,2000,"majority"
108,110,2000,"majority"
109,110,2000,"majority"
104,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
102,106,2000,"majority"
104,106,2000,"majority"
105,106,2000,"majority"
108,106,2000,"majority"
102,108,2000,"majority"
104,108,2000,"majority"
106,108,2000,"majority"
107,108,2000,"majority"
104,102,2000,"majority"
103,102,2000,"majority"
104,102,2000,"majority"
105,102,2000,"majority"
106,102,2000,"majority"
107,102,2000,"majority"
108,102,2000,"majority"
109,102,2000,"majority"
110,102,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
102,108,2000,"majority"
103,108,2000,"majority"
104,108,2000,"majority"
105,108,2000,"majority"
106,108,2000,"majority"
107,108,2000,"majority"
110,108,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
107,110,2000,"majority"
109,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
107,110,2000,"majority"
109,110,2000,"majority"
102,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
108,105,2000,"majority"
102,107,2000,"majority"
105,107,2000,"majority"
106,107,2000,"majority"
108,107,2000,"majority"
102,104,2000,"majority"
106,104,2000,"majority"
108,104,2000,"majority"
102,104,2000,"majority"
105,104,2000,"majority"
106,104,2000,"majority"
108,104,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
102,103,2000,"majority"
104,103,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
110,103,2000,"majority"
102,104,2000,"majority"
106,104,2000,"majority"
107,104,2000,"majority"
109,104,2000,"majority"
102,108,2000,"majority"
104,108,2000,"majority"
105,108,2000,"majority"
106,108,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
102,110,2000,"majority"
106,110,2000,"majority"
107,110,2000,"majority"
109,110,2000,"majority"
102,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
105,110,2000,"majority"
106,110,2000,"majority"
107,110,2000,"majority"
108,110,2000,"majority"
109,110,2000,"majority"
104,102,2000,"majority"
106,102,2000,"majority"
103,102,2000,"majority"
104,102,2000,"majority"
105,102,2000,"majority"
109,102,2000,"majority"
110,102,2000,"majority"
102,103,2000,"majority"
104,103,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
102,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
108,105,2000,"majority"
102,107,2000,"majority"
103,107,2000,"majority"
104,107,2000,"majority"
105,107,2000,"majority"
106,107,2000,"majority"
108,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
106,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
102,109,2000,"majority"
103,109,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
110,109,2000,"majority"
103,102,2000,"majority"
104,102,2000,"majority"
105,102,2000,"majority"
106,102,2000,"majority"
107,102,2000,"majority"
108,102,2000,"majority"
109,102,2000,"majority"
110,102,2000,"majority"
103,104,2000,"majority"
106,104,2000,"majority"
107,104,2000,"majority"
109,104,2000,"majority"
110,104,2000,"majority"
102,105,2000,"majority"
103,105,2000,"majority"
104,105,2000,"majority"
106,105,2000,"majority"
108,105,2000,"majority"
102,107,2000,"majority"
104,107,2000,"majority"
105,107,2000,"majority"
106,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
102,108,2000,"majority"
103,108,2000,"majority"
105,108,2000,"majority"
106,108,2000,"majority"
107,108,2000,"majority"
109,108,2000,"majority"
110,108,2000,"majority"
102,103,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
107,105,2000,"majority"
108,105,2000,"majority"
109,105,2000,"majority"
110,105,2000,"majority"
102,106,2000,"majority"
103,106,2000,"majority"
102,108,2000,"majority"
104,108,2000,"majority"
106,108,2000,"majority"
102,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
105,110,2000,"majority"
106,110,2000,"majority"
107,110,2000,"majority"
108,110,2000,"majority"
109,110,2000,"majority"
102,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
105,110,2000,"majority"
106,110,2000,"majority"
107,110,2000,"majority"
108,110,2000,"majority"
109,110,2000,"majority"
102,104,2000,"majority"
105,104,2000,"majority"
106,104,2000,"majority"
108,104,2000,"majority"
102,106,2000,"majority"
104,106,2000,"majority"
105,106,2000,"majority"
108,106,2000,"majority"
102,107,2000,"majority"
103,107,2000,"majority"
104,107,2000,"majority"
106,107,2000,"majority"
108,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
103,107,2000,"majority"
104,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
106,103,2000,"majority"
107,103,2000,"majority"
109,103,2000,"majority"
110,103,2000,"majority"
102,105,2000,"majority"
102,106,2000,"majority"
105,106,2000,"majority"
107,106,2000,"majority"
103,107,2000,"majority"
104,107,2000,"majority"
109,107,2000,"majority"
110,107,2000,"majority"
102,109,2000,"majority"
104,109,2000,"majority"
105,109,2000,"majority"
106,109,2000,"majority"
107,109,2000,"majority"
108,109,2000,"majority"
102,104,2000,"majority"
102,104,2000,"majority"
102,106,2000,"majority"
108,106,2000,"majority"
102,108,2000,"majority"
105,108,2000,"majority"
106,108,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
107,110,2000,"majority"
109,110,2000,"majority"
103,110,2000,"majority"
104,110,2000,"majority"
107,110,2000,"majority"
109,110,2000,"majority"
102,104,2001,"majority"
103,104,2001,"majority"
105,104,2001,"majority"
106,104,2001,"majority"
107,104,2001,"majority"
110,104,2001,"majority"
102,109,2001,"majority"
103,109,2001,"majority"
104,109,2001,"majority"
106,109,2001,"majority"
107,109,2001,"majority"
110,109,2001,"majority"
104,102,2001,"majority"
106,102,2001,"majority"
102,110,2001,"majority"
103,110,2001,"majority"
105,110,2001,"majority"
106,110,2001,"majority"
108,110,2001,"majority"
109,110,2001,"majority"
102,110,2001,"majority"
103,110,2001,"majority"
105,110,2001,"majority"
106,110,2001,"majority"
108,110,2001,"majority"
109,110,2001,"majority"
103,102,2001,"majority"
104,102,2001,"majority"
105,102,2001,"majority"
106,102,2001,"majority"
108,102,2001,"majority"
109,102,2001,"majority"
110,102,2001,"majority"
102,108,2001,"majority"
106,108,2001,"majority"
107,108,2001,"majority"
109,108,2001,"majority"
104,102,2001,"majority"
105,102,2001,"majority"
106,102,2001,"majority"
108,102,2001,"majority"
102,104,2001,"majority"
103,104,2001,"majority"
105,104,2001,"majority"
106,104,2001,"majority"
107,104,2001,"majority"
108,104,2001,"majority"
109,104,2001,"majority"
110,104,2001,"majority"
102,105,2001,"majority"
104,105,2001,"majority"
106,105,2001,"majority"
108,105,2001,"majority"
102,103,2001,"majority"
104,103,2001,"majority"
106,103,2001,"majority"
107,103,2001,"majority"
108,103,2001,"majority"
109,103,2001,"majority"
110,103,2001,"majority"
103,107,2001,"majority"
104,107,2001,"majority"
109,107,2001,"majority"
110,107,2001,"majority"
103,102,2001,"majority"
104,102,2001,"majority"
106,102,2001,"majority"
107,102,2001,"majority"
108,102,2001,"majority"
109,102,2001,"majority"
110,102,2001,"majority"
104,103,2001,"majority"
106,103,2001,"majority"
107,103,2001,"majority"
109,103,2001,"majority"
110,103,2001,"majority"
102,105,2001,"majority"
103,105,2001,"majority"
104,105,2001,"majority"
106,105,2001,"majority"
107,105,2001,"majority"
108,105,2001,"majority"
109,105,2001,"majority"
110,105,2001,"majority"
102,106,2001,"majority"
103,106,2001,"majority"
105,106,2001,"majority"
109,106,2001,"majority"
110,106,2001,"majority"
102,106,2001,"majority"
103,106,2001,"majority"
105,106,2001,"majority"
109,106,2001,"majority"
110,106,2001,"majority"
102,109,2001,"majority"
103,109,2001,"majority"
104,109,2001,"majority"
107,109,2001,"majority"
110,109,2001,"majority"
102,110,2001,"majority"
103,110,2001,"majority"
104,110,2001,"majority"
106,110,2001,"majority"
107,110,2001,"majority"
109,110,2001,"majority"
102,106,2001,"majority"
103,106,2001,"majority"
104,106,2001,"majority"
107,106,2001,"majority"
108,106,2001,"majority"
109,106,2001,"majority"
110,106,2001,"majority"
102,108,2001,"majority"
105,108,2001,"majority"
106,108,2001,"majority"
107,108,2001,"majority"
109,108,2001,"majority"
102,109,2001,"majority"
106,109,2001,"majority"
107,109,2001,"majority"
108,109,2001,"majority"
110,109,2001,"majority"
102,108,2001,"majority"
103,108,2001,"majority"
104,108,2001,"majority"
105,108,2001,"majority"
106,108,2001,"majority"
107,108,2001,"majority"
109,108,2001,"majority"
110,108,2001,"majority"
102,109,2001,"majority"
103,109,2001,"majority"
104,109,2001,"majority"
105,109,2001,"majority"
106,109,2001,"majority"
107,109,2001,"majority"
108,109,2001,"majority"
110,109,2001,"majority"
102,104,2001,"majority"
105,104,2001,"majority"
106,104,2001,"majority"
108,104,2001,"majority"
102,103,2001,"majority"
104,103,2001,"majority"
107,103,2001,"majority"
109,103,2001,"majority"
110,103,2001,"majority"
102,103,2001,"majority"
104,103,2001,"majority"
107,103,2001,"majority"
109,103,2001,"majority"
110,103,2001,"majority"
102,105,2001,"majority"
103,105,2001,"majority"
104,105,2001,"majority"
106,105,2001,"majority"
107,105,2001,"majority"
108,105,2001,"majority"
109,105,2001,"majority"
110,105,2001,"majority"
102,107,2001,"majority"
104,107,2001,"majority"
105,107,2001,"majority"
106,107,2001,"majority"
108,107,2001,"majority"
109,107,2001,"majority"
110,107,2001,"majority"
102,106,2001,"majority"
103,106,2001,"majority"
105,106,2001,"majority"
108,106,2001,"majority"
102,107,2001,"majority"
103,107,2001,"majority"
106,107,2001,"majority"
109,107,2001,"majority"
110,107,2001,"majority"
103,102,2001,"majority"
104,102,2001,"majority"
105,102,2001,"majority"
106,102,2001,"majority"
107,102,2001,"majority"
108,102,2001,"majority"
109,102,2001,"majority"
103,102,2001,"majority"
104,102,2001,"majority"
105,102,2001,"majority"
106,102,2001,"majority"
107,102,2001,"majority"
108,102,2001,"majority"
109,102,2001,"majority"
104,102,2001,"majority"
105,102,2001,"majority"
106,102,2001,"majority"
108,102,2001,"majority"
102,105,2001,"majority"
108,105,2001,"majority"
102,110,2001,"majority"
103,110,2001,"majority"
104,110,2001,"majority"
106,110,2001,"majority"
107,110,2001,"majority"
108,110,2001,"majority"
109,110,2001,"majority"
103,106,2001,"majority"
107,106,2001,"majority"
109,106,2001,"majority"
110,106,2001,"majority"
102,104,2001,"majority"
106,104,2001,"majority"
107,104,2001,"majority"
109,104,2001,"majority"
110,104,2001,"majority"
104,103,2001,"majority"
106,103,2001,"majority"
107,103,2001,"majority"
109,103,2001,"majority"
110,103,2001,"majority"
105,104,2001,"majority"
106,104,2001,"majority"
107,104,2001,"majority"
102,110,2001,"majority"
106,110,2001,"majority"
102,104,2001,"majority"
108,104,2001,"majority"
102,107,2001,"majority"
103,107,2001,"majority"
106,107,2001,"majority"
108,107,2001,"majority"
109,107,2001,"majority"
102,107,2001,"majority"
103,107,2001,"majority"
105,107,2001,"majority"
106,107,2001,"majority"
108,107,2001,"majority"
109,107,2001,"majority"
102,107,2001,"majority"
103,107,2001,"majority"
106,107,2001,"majority"
108,107,2001,"majority"
109,107,2001,"majority"
102,107,2001,"majority"
103,107,2001,"majority"
105,107,2001,"majority"
106,107,2001,"majority"
108,107,2001,"majority"
109,107,2001,"majority"
102,107,2001,"majority"
